,MSSubClass,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,MoSold,MSZoning_RL,MSZoning_RM,Alley_Grvl,Alley_nan,LotShape_IR1,LotShape_Reg,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,Neighborhood_BrkSide,Neighborhood_CollgCr,Neighborhood_Gilbert,Neighborhood_NAmes,Neighborhood_NridgHt,Neighborhood_OldTown,Condition1_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_SFoyer,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_MetalSd,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,MasVnrType_BrkFace,MasVnrType_Stone,MasVnrType_nan,ExterQual_Gd,ExterQual_TA,ExterCond_Gd,ExterCond_TA,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtFinType1_GLQ,BsmtFinType1_Rec,BsmtFinType2_Rec,HeatingQC_Ex,HeatingQC_Gd,CentralAir_N,CentralAir_Y,Electrical_SBrkr,KitchenQual_Gd,KitchenQual_TA,FireplaceQu_Gd,FireplaceQu_TA,FireplaceQu_nan,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Fa,GarageCond_Fa,GarageCond_TA,PavedDrive_N,PavedDrive_P,PavedDrive_Y,Fence_GdPrv,Fence_MnPrv,Fence_nan,SaleType_New,SaleType_WD,SaleCondition_Partial,SalePrice
10,0.2941176470588235,0.1438356164383561,0.5555555555555556,0.75,0.3115942028985508,0.43333333333333,0.0,0.0,0.0,0.3595890410958904,0.1374795417348609,0.1062801932367149,0.4067796610169492,0.2535795026375282,0.0,0.5,0.5,0.3333333333333333,0.4615384615384615,0.0,0.208333333333333,0.2,0.2069892473118279,0.0,0.0,0.1581027667984189,0.1818181818181818,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1973337036522705
11,0.0588235294117646,0.1335616438356164,0.5555555555555556,0.875,0.4492753623188417,0.0,0.0,0.1017009213323883,0.0,0.1035958904109589,0.1335515548281506,0.1012392354547363,0.0,0.0908063300678221,0.3333333333333333,0.25,0.25,0.3333333333333333,0.1538461538461538,0.25,0.1730769230769224,0.2,0.1612903225806451,0.1601123595505618,0.0,0.0395256916996047,0.5454545454545454,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1847338412492876
12,0.0,0.2534246575342465,0.5555555555555556,0.5,0.7391304347826093,0.3999999999999986,0.09,0.141743444365698,0.0,0.2696917808219178,0.2340425531914894,0.2302037387103549,0.0,0.2064807837226827,0.0,0.5,0.375,0.3333333333333333,0.3076923076923077,0.5,0.2532051282051277,0.4,0.3252688172043011,0.0821629213483146,0.1455525606469002,0.1630434782608695,0.5454545454545454,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2306250929702652
13,0.8235294117647058,0.0,0.3333333333333333,0.375,0.72463768115942,0.3666666666666671,0.0,0.0446491849751949,0.0,0.1258561643835616,0.0893617021276595,0.0445284604074774,0.2644067796610169,0.1428033157498116,0.0,0.25,0.375,0.3333333333333333,0.2307692307692307,0.0,0.2467948717948713,0.2,0.1700268817204301,0.0,0.0,0.0,0.3636363636363636,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1807898556613457
14,0.0,0.1712328767123287,0.4444444444444445,0.5,0.6594202898550723,0.2166666666666685,0.0,0.004429482636428,0.5714285714285714,0.105736301369863,0.1872340425531915,0.1701323251417769,0.0,0.1525998492840994,0.3333333333333333,0.25,0.375,0.3333333333333333,0.3076923076923077,0.0,0.2147435897435894,0.2,0.2258064516129032,0.0,0.1185983827493261,0.0,0.6363636363636364,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1237328148868213
15,0.0,0.1164383561643835,0.4444444444444445,0.5,0.695652173913043,0.2999999999999971,0.0,0.0442948263642806,0.3224115334207077,0.0898972602739726,0.155810147299509,0.1842049989498004,0.0,0.165222305953278,0.0,0.25,0.375,0.3333333333333333,0.2307692307692307,0.25,0.2339743589743586,0.2,0.2163978494623656,0.0,0.0849056603773585,0.0,0.6363636363636364,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1376197750312456
16,0.1764705882352941,0.1404109589041096,0.3333333333333333,0.5,0.3768115942028984,0.0,0.0,0.0,0.0,0.4678938356164383,0.1788870703764321,0.1594202898550724,0.2789346246973365,0.251507159005275,0.0,0.25,0.5,0.3333333333333333,0.5384615384615384,0.0,0.0929487179487171,0.2,0.1935483870967742,0.0,0.0,0.0553359683794466,0.3636363636363636,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2189665270279669
17,0.588235294117647,0.0787671232876712,0.8888888888888888,0.5,0.9855072463768124,0.9833333333333344,0.1925,0.141743444365698,0.0,0.4640410958904109,0.3083469721767594,0.325561856752783,0.0,0.2920120572720422,0.3333333333333333,0.5,0.25,0.3333333333333333,0.3076923076923077,0.25,0.3621794871794863,0.4,0.4361559139784947,0.1622191011235955,0.1212938005390835,0.0,0.3636363636363636,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1747550320962574
18,0.0,0.1986301369863013,0.5555555555555556,0.625,0.6304347826086953,0.1499999999999985,0.0,0.1160524450744153,0.0,0.0,0.1072013093289689,0.1806343205208989,0.0,0.1620195930670685,0.0,0.25,0.375,0.3333333333333333,0.3076923076923077,0.25,0.1891025641025638,0.4,0.3622311827956989,0.0,0.0,0.1897233201581027,0.5454545454545454,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1730315233995278
19,0.1764705882352941,0.1404109589041096,0.5555555555555556,0.625,0.3840579710144922,0.0,0.0,0.0214386959603118,0.0,0.2769691780821918,0.1256955810147299,0.095358118042428,0.2169491525423728,0.1699321778447626,0.3333333333333333,0.5,0.375,0.3333333333333333,0.3076923076923077,0.25,0.2884615384615383,0.2,0.2580645161290322,0.0,0.0,0.0,0.6363636363636364,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1979913992014692
20,0.0,0.1335616438356164,0.4444444444444445,0.875,0.5652173913043477,0.8666666666666671,0.0,0.0705173635719348,0.0976408912188728,0.1357020547945205,0.1414075286415712,0.1113211510186935,0.0,0.0998492840994725,0.3333333333333333,0.25,0.375,0.3333333333333333,0.2307692307692307,0.0,0.2724358974358969,0.4,0.4838709677419355,0.1362359550561797,0.0,0.0,0.5454545454545454,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1306762949590335
21,0.2352941176470588,0.2123287671232876,0.6666666666666665,0.5,0.9130434782608692,0.7999999999999972,0.171875,0.0,0.0,0.4563356164383561,0.1744680851063829,0.162570888468809,0.6184019370460049,0.3863978899773926,0.0,0.5,0.5,0.3333333333333333,0.4615384615384615,0.25,0.3301282051282044,0.6000000000000001,0.4032258064516129,0.0842696629213483,0.0512129380053908,0.0,0.3636363636363636,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.2234127802160644
22,0.588235294117647,0.0445205479452054,0.5555555555555556,0.5,0.9637681159420292,0.93333333333333,0.11375,0.1824946846208363,0.0,0.1164383561643835,0.2130932896890343,0.2033186305398025,0.0,0.1823662396382818,0.3333333333333333,0.25,0.125,0.3333333333333333,0.2307692307692307,0.25,0.3525641025641022,0.4,0.4240591397849462,0.0772471910112359,0.0673854447439353,0.0,0.3636363636363636,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1492820757561602
23,0.1764705882352941,0.1438356164383561,0.5555555555555556,0.875,0.27536231884058,0.0,0.0,0.0,0.0,0.3407534246575342,0.1302782324058919,0.1031295946229783,0.3796610169491525,0.2402034664657121,0.0,0.25,0.375,0.3333333333333333,0.3846153846153847,0.0,0.0480769230769224,0.2,0.1532258064516129,0.0,0.2452830188679245,0.0,0.4545454545454545,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1876556137874781
